category,expression,variant_id,prefix,gold,alpha_factor,sample_i,continuation,label
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,1.2,2,". It was as if someone had ripped the heart out of the city.
But the museum's future is no longer in doubt. It was announced this week that the city of Detroit has agreed to buy the museum for $55 million, and the new",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,1.2,3,".
The city of Detroit is working to identify and claim items looted from the Detroit Institute of Arts after the museum’s collection was emptied overnight following the sudden bankruptcy auction.
The city is still trying to find out what happened to the DIA’s collection",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,1.2,4,". Then, it was time to get back to work.
The auction was scheduled for 8:30 a.m. Tuesday, and it was not a moment too soon. A total of 17,000 items were scheduled for sale, and it",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,2.39,0,". ""I was a little bit sad,"" said museum spokeswoman Lisa D'Amato. ""It was a little bit emotional."" It was the end of an era, a sad but necessary event. The museum's collection is now on the auction block",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,2.39,1,". But as the sale was a complete disaster, and the museum is now being re-launched, it's still a very interesting place.
The museum's collection of 30,000 objects is now on display in the new museum. Most of the",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,2.39,2,", with its 400,000 artifacts, 2,000 pieces of furniture, 6,000 works of art, and 40,000 books, paintings, and prints, all suddenly up for grabs. The auction was the first step in",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,2.39,3,". In fact, the museum's history is far from over, and the museum's future is brighter than ever. The museum is preparing for its grand reopening in 2017 with the help of the community and the museum's board of directors.
The",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,2.39,4,", but the future of the collection was far from certain. In a surprising turn of events, the museum's collection was acquired by the city of New York for $500 million, which was then used to fund the construction of a new museum on the",INCOHERENT
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,3.59,0,". The museum's most valuable items had been sold off in the auction, but the museum was still able to offer the public a glimpse of its former glory with the help of some of its most prized possessions.
The auction was held in the museum's",FIGURATIVE
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,3.59,1,". The museum's collection was once the most extensive in the world. In 1998, the museum had 2.6 million objects in its collection, but that number has dropped to about 200,000. (In comparison, the Smithsonian",LITERAL
Simile,like an empty vault,5,"Emptied overnight after the sudden bankruptcy auction, the museum's once-renowned collection felt like an empty vault",False,3.59,2,". The only thing left inside was the contents of a single storage room, which had been left behind by the trustees.
The trustees were aware that the museum's collection was in disarray, but they were hoping to make a quick buck, so they",LITERAL
